item_id,item_name,brand,l1_category,l2_category,l3_category,pack_type,combo_size,storage_requirement_type,mrp
93965,Biotique Fruit Brightening Face Wash,Biotique,Bath Body and Hair,Face Wash and Scrub,Face Wash,Pack,1.0,Ambient,250.0
919581,Sofy Women Bodyfit Night Longest XXL  Sanitary Pads |Night Protection|Wider Hip Guard| Deep Absorption | Comfy dry cover| XX-Large,Sofy,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,NULL,NULL,Ambient,319.0
777101,The Man Company Night Perfume For Men | Citrusy Exotic & Woody & The Man Company Activated Charcoal Face Wash For Men,The Man Company,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,NULL,NULL,Ambient,1098.0
991013,The Man Company Roll On Deo For Men - Blanc|  24-Hour Freshness | Brightens & Exfoliates Under Arm,The Man Company,Bath Body and Hair,Perfumes, Deos and Talc,Roll Ons,Bottle,1.0,Ambient,299.0
75511,Nua Comfort Disposable Period Panties XL-XXL,Nua,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,1.0,Ambient,249.0
776355,Savlon Germ Protection Wipes,Savlon,Hygiene and Wellness,Hand Wash and Sanitizer,Wipes,NULL,1.0,Ambient,420.0
601901,Brillare Rose Powder Face Wash | 100% Natural Anti-Aging with Sandalwood & Coconut,Brillare,Bath Body and Hair,Face Wash and Scrub,Face Wash,Bottle,1.0,Ambient,250.0
712907,SUGAR POP Salicylic Acid and Coffee Body Wash,SUGAR POP,Bath Body and Hair,Shower Gel,Body Wash,Bottle,1.0,Ambient,199.0
105184,Lacto Calamine Facewash With Neem, Aloe Vera & Turmeric |Niacinamide & Salicyclic Acid| Reduces Pimples, Purifies Skin & Oil Control,Lacto Calamine,Bath Body and Hair,Face Wash and Scrub,Face Wash,Tube,1.0,Ambient,199.0
8922,Dove Intense Repair Conditioner,Dove,Bath Body and Hair,Shampoo and Conditioner,Conditioner,Bottle,1.0,Ambient,245.0
42369,Wishcare Premium Cold Pressed Castor Oil,WishCare,Bath Body and Hair,Hair Oil and Serum,Functional Hair Oil,Pack,1.0,Ambient,250.0
397895,Nua Panty Liners for Daily Use Long 160mm | 40 Liners,Nua,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,1.0,Ambient,230.0
777111,Savlon Antiseptic Disinfectant Liquid For First Aid, Personal Hygiene, And Home Hygiene,Savlon,Hygiene and Wellness,Wound Care and Pain Relief,First Aid,NULL,1.0,Ambient,410.0
454915,Carmesi Panty Liners| Cushiony Soft | Keep You Fresh & Dry All-Day Long,Carmesi,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,NULL,NULL,Ambient,249.0
512251,Matt Look Brown StayXtend Lip Mousse (Liquid, Matte),Matt Look,Makeup,Lip Makeup,Lipsticks,Pack,NULL,Ambient,249.0
620952,MATTLOOK StayXtend Lip Mousse Enriched With Vitamin-E & Lightweight Texture, 4ml Choco Latte-23,Matt Look,Makeup,Lip Makeup,Lipsticks,Pack,NULL,Ambient,249.0
302402,The Man Company Oil-Free Sunscreen Gel Spf 50 Pa+++ For Men & The Man Company Activated Charcoal Face Wash For Men,The Man Company,Bath Body and Hair,Face Cream,Sunscreen,NULL,1.0,Ambient,948.0
974729,Swiss Beauty Craze Twosome Face Stick 2-In-1 Beauty Wand Concealer and Blush - 1 Fair Rose,Swiss Beauty,Makeup,Face Makeup,Concealer,Pack,1.0,Ambient,329.0
49098,Swiss Beauty Nude Lipstick (Bullet, Full Coverage, Matte),Swiss Beauty,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,229.0
31539,Dove Intense Repair Shampoo And Intense Repair Conditioner,Dove,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,NULL,Ambient,810.0
969427,Plush Lubricant Water Based Non-Sticky Edible | Unisex | Bubblegum flavoured lube 50ml,Plush,Hygiene and Wellness,Sexual Wellness,Lubricant,NULL,NULL,Ambient,1197.0
8842,Medimix Ayurvedic Classic 18 Herbs Soap, (4 + 1 Offer Pack),Medimix,Bath Body and Hair,Soap,Herbal Soap,Bar,1.0,Ambient,200.0
79141,Dove Dryness Care Conditioner,Dove,Bath Body and Hair,Shampoo and Conditioner,Conditioner,Pack,1.0,Ambient,285.0
30441,Combo Plush Loveglove Condoms & Lubricant Multi Textured Strawberry Lubricant,Plush,Hygiene and Wellness,Sexual Wellness,Condoms,Box,1.0,Ambient,798.0
551082,Rexona Antiperspirant Roll-on, Lotus Flower & Shea Butter,12-HSA & Glycerin,Rexona,Bath Body and Hair,Perfumes, Deos and Talc,Roll Ons,NULL,NULL,Ambient,299.0
16990,Axe Signature Dark Temptation Body Deodorant For Men,Axe,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,310.0
30599,Engage XX3 Cologne Spray for Men,Engage,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,310.0
410140,EleGanz Professional Hair Sleek Wax Finishing Stick | Smooth Flyaways & Baby Hairs | Beeswax & Castor Oil,Eleganz Professional,Beauty and Grooming,Mens Grooming,Hair Styling,Bottle,1.0,Ambient,799.0
985792,Savlon Antiseptic Disinfectant Liquid For First Aid, Personal Hygiene, And Home Hygiene,Savlon,Hygiene and Wellness,Wound Care and Pain Relief,First Aid,NULL,1.0,Ambient,615.0
27172,Sirona Hygiene Disposable Period Panty L & XL Pack,Sirona Hygiene,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,1.0,Ambient,269.0
392721,L'Oreal Paris Hyaluron Pure 72H purifying shampoo for fresh scalp & hydrated hair,200ml,L'Oreal Paris,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,NULL,Ambient,460.0
951007,Colorbar Vegan Nail Lacquer - Pep Talk,Colorbar,Makeup,Nail Paints and Accessories,Nail Polish,Bottle,NULL,Ambient,225.0
351852,MARS Skyliner Liquid Matte Eyeliner (4.5ml) (Black),Mars,Makeup,Eye Makeup,Eyeliner,Bottle,1.0,Ambient,199.0
97418,Khadi Natural Chandan Haldi Handmade Soap | Anti - Bacterial (Pack Of 3),Khadi Natural,Bath Body and Hair,Soap,Herbal Soap,Pack,NULL,Ambient,270.0
250327,The Man Company Non-Sticky Daily Moisturizing Cream For Dry Skin,The Man Company,Bath Body and Hair,Body Lotion,Moisturising Lotion,NULL,1.0,Ambient,698.0
663246,OLAY Age Protect Anti-Ageing Cream | Lightens Dark Spots and Reduces Wrinkles | Normal, Oily, Dry, Combination Skin,OLAY,Beauty and Grooming,Face and Lip Care,Face Care,Tube,1.0,Ambient,225.0
521943,The Man Company Activated Charcoal Face Wash For Men , The Man Company Non-Sticky Daily Moisturizing Cream For Dry Skin & The Man Company 40% Vitamin C Face Serum,The Man Company,Bath Body and Hair,Face Wash and Scrub,Face Wash,NULL,1.0,Ambient,1197.0
589683,Bombay Shaving Company Sensi Go 5 Premium 5-Blade Disposable Men's Razor - Free Post Shave Balm,Bombay Shaving Company,Beauty and Grooming,Shaving Needs,Razor,NULL,NULL,Ambient,199.0
33029,Axe Signature Mysterious Long Lasting No Gas Body Deodorant For Men,Axe,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Pouch,1.0,Ambient,310.0
551886,Parachute Advansed Coconut & Aloe Vera Hair Cream,Parachute Advansed,Bath Body and Hair,Hair Oil and Serum,Other Hair Oil,Jar,1.0,Ambient,299.0
32518,Fiama Men Gel Bar Active Celebration Pack With 3 Unique Gel Bars Soap,Fiama,Bath Body and Hair,Soap,Men Soap,Box,1.0,Ambient,234.0
86366,Emami 7 Oils In One Non Sticky Hair Oil,Emami,Bath Body and Hair,Hair Oil and Serum,Ayurvedic Hair Oil,Bottle,1.0,Ambient,334.0
85353,Swiss Beauty Pure Matte Lipstick, Hydrating & Lightweight Lipstick, Red Wine,Swiss Beauty,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,229.0
550515,Plush Lubricant Water Based Non-Sticky Edible | Unisex | Strawberry flavoured lube 50ml,Plush,Hygiene and Wellness,Sexual Wellness,Lubricant,NULL,NULL,Ambient,1197.0
26661,Plush Love Glove Condoms Multi Textured | Max Pleasure,Plush,Hygiene and Wellness,Sexual Wellness,Condoms,Box,1.0,Ambient,399.0
345512,DENVER Body Spa Soap Detox Enriched With Activated Charcoal,DENVER,Bath Body and Hair,Soap,Herbal Soap,Pack,1.0,Ambient,270.0
7660,Yardley London English Lavender Perfumed Talc For Women,Yardley,Bath Body and Hair,Perfumes, Deos and Talc,Talcum Powder,Bottle,1.0,Ambient,222.0
49988,Axe Signature Dark Temptation Long Lasting No Gas Body Deodorant For Men,Axe,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Pack,1.0,Ambient,390.0
254408,Swiss Beauty Craze Twosome Face Stick 2-In-1 Beauty Wand Concealer and Blush - 2 Light Rose,Swiss Beauty,Makeup,Face Makeup,Concealer,Pack,1.0,Ambient,329.0
46794,Khadi Natural Sandalwood Handmade Soap | Clean, Tone & Nourish (Pack Of 3),Khadi Natural,Bath Body and Hair,Soap,Herbal Soap,Pack,NULL,Ambient,270.0
211751,The Man Company Daily Moisturizing Cream|Moisturizes & Hydrates with Shea Butter, Vitamin E,The Man Company,Bath Body and Hair,Body Lotion,Moisturising Lotion,Jar,1.0,Ambient,349.0
29063,Evereve Period Panties, L-XL 5s (Buy 1 Get 1 Free),Evereve,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pouch,NULL,Ambient,200.0
348518,Swiss Beauty Craze Twosome Face Stick 2-In-1 Beauty Wand Concealer and Blush - 3 Medium Pink,Swiss Beauty,Makeup,Face Makeup,Concealer,Pack,1.0,Ambient,329.0
449779,Aroma Care Salicylic & Neem Face Wash,Aroma Care,Hygiene and Wellness,Face Wash and Scrub,Face Wash,NULL,NULL,Ambient,175.0
831484,Foxtale Refreshing Niacinamide Gel Face Wash,Foxtale,Bath Body and Hair,Face Wash and Scrub,Face Wash,Tube,1.0,Ambient,249.0
791950,SUGAR POP Hyaluronic Acid & Moroccan Rose Body Wash,SUGAR POP,Bath Body and Hair,Shower Gel,Body Wash,Bottle,1.0,Ambient,199.0
91788,Khadi Natural Aloe Vera Handmade Soap | Revitalize & Hydrate Skin (Pack Of 3),Khadi Natural,Bath Body and Hair,Soap,Herbal Soap,Pack,NULL,Ambient,270.0
56009,Savlon Antiseptic Disinfectant Liquid For First Aid, Personal Hygiene, And Home Hygiene,Savlon,Hygiene and Wellness,Wound Care and Pain Relief,First Aid,Bottle,1.0,Ambient,210.0
780515,Dove Sandalwood Bar for Glowing Skin with Natural Origin Sandalwood & Saffron Extracts PO3,Dove,Bath Body and Hair,Soap,Sandal Soap,Pack,1.0,Ambient,289.0
293931,Plush Eyebrow Razor Kit - 1 pack,Plush,Beauty and Grooming,Hair Removal,Razor,NULL,NULL,Ambient,1047.0
71686,DENVER Sporting Club Goal Deodorant Spray For Men,DENVER,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,299.0
96503,Fiama Gel Bar Patchouli And Macadamia For Soft Glowing Skin, With Skin Conditioners,Fiama,Bath Body and Hair,Soap,Moisturising Soap,Pack,1.0,Ambient,234.0
16896,Engage Xx1 Cologne Spray For Men,Engage,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,310.0
457918,Plush Sanitary Pads 100% Cotton Rash-free | 10XXL + 2 Free Liners - 10 pieces,Plush,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,NULL,NULL,Ambient,807.0
579824,Plush Sanitary Pads 100% Cotton Rash-free | 10XXL + 2 Free Liners,Plush,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,1.0,Ambient,538.0
158227,SUGAR POP Vitamin C & Aloe Vera Body Wash,SUGAR POP,Bath Body and Hair,Shower Gel,Body Wash,Bottle,1.0,Ambient,199.0
3793,Engage W1 Perfume Spray for Women,Engage,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,NULL,1.0,Ambient,230.0
702955,Colorbar Vegan Nail Lacquer - Dirty Date-275,Colorbar,Makeup,Nail Paints and Accessories,Nail Polish,Bottle,NULL,Ambient,225.0
662921,My Soul Ejacudelay Delay Spray – 10% Lidocaine,My Soul,Hygiene and Wellness,Sexual Wellness,Sexual Enhancers,NULL,NULL,Ambient,339.0
552413,L'Oreal Paris Paris Hyaluron Pure 72h Purifying Shampoo For Fresh Scalp & Hydrated Hair & L'oreal Paris Repairing Shampoo (Conditioner, Smoothening And Repairing Serum ),L'Oreal Paris,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,NULL,Ambient,1836.0
922787,Just Herbs 21 Free High Shine Quick Dry Non Chipping Nail Paint- Rose Rush,Just Herbs,Makeup,Nail Paints and Accessories,Nail Polish,Glass Bottle - Fragile,NULL,Ambient,195.0
832270,Bombay Shaving Company Deodorant Spray - Aqua,Bombay Shaving Company,Bath Body and Hair,Perfumes, Deos and Talc,Deos,NULL,NULL,Ambient,200.0
753389,The Man Company Activated Charcoal Face Wash For Men,The Man Company,Bath Body and Hair,Face Wash and Scrub,Face Wash,NULL,2.0,Ambient,698.0
806589,Savlon Germ Protection Wipes,Savlon,Hygiene and Wellness,Hand Wash and Sanitizer,Wipes,NULL,1.0,Ambient,630.0
639367,Whisper Choice Ultra Pads (XL) with Wings - 20pieces,Whisper,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,NULL,NULL,Ambient,320.0
529962,Vaseline Colour+Care Mellow Rose Tinted Lip Balm Stick,Vaseline,Beauty and Grooming,Face and Lip Care,Lip Balm,NULL,NULL,Ambient,299.0
542768,Just Herbs Radiant Glow Face Gel Cream For Glowing Skin & 72H Moisture Lock,Just Herbs,Bath Body and Hair,Face Cream,Brightening Cream,Jar,1.0,Ambient,595.0
35051,Bella Vita Luxury Exfoliate Face And Body Scrub Grit For Skin Brightening And De-Tan Removal,Bella Vita Luxury,Bath Body and Hair,Face Wash and Scrub,Face Scrub,Bottle,1.0,Ambient,249.0
705476,Biolage Smoothproof Home Spa Kit – Shampoo Conditioner Serum with Minis + travel pouch,Biolage,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,NULL,Ambient,860.0
28330,OLAY Moisturising Cream Jar,OLAY,Bath Body and Hair,Face Cream,Moisturising Cream,Jar,1.0,Ambient,299.0
932527,ROOTS Truglam Brush Use For Men And Women - Wdr13,ROOTS,Beauty and Grooming,Beauty Accessories,Beauty Tools,Pack,1.0,Ambient,395.0
224267,Elecious Naturals Mulethi powder for Face, Hair and Eating,Elecious,Beauty and Grooming,Face and Lip Care,Face Care,Pack,1.0,Ambient,299.0
917769,Swiss Beauty Ultimate 9 Pigmented Colors Eyeshadow Palette - Shade 04,Swiss Beauty,Makeup,Eye Makeup,Eye Shadow,Pack,1.0,Ambient,329.0
471633,AZAH Leak-Proof Disposable Period Panties - Size L-Xl (4 Pieces),Azah,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,NULL,NULL,Ambient,438.0
11606,Engage Ocean Zest Citrus and Aquatic Skin Friendly Deodorant for Men,Engage,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,280.0
25870,Jo Soap Lime & Glycerine Soap,Jo,Bath Body and Hair,Soap,Freshness Soap,Bar,1.0,Ambient,155.0
9417,Palmolive Naturals Black Orchid & Milk Liquid Hand Wash,Palmolive,Hygiene and Wellness,Hand Wash and Sanitizer,Hand Wash,Bottle,1.0,Ambient,120.0
96892,DENVER Victor Perfume,DENVER,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,600.0
73303,AZAH Personal Mini Massager,Azah,Hygiene and Wellness,Sexual Wellness,Sexual Enhancers,Box,1.0,Ambient,1599.0
99990,Manforce Condom 10 and Strawberry Lube 60ml,Manforce,Hygiene and Wellness,Sexual Wellness,Condoms,NULL,1.0,Ambient,620.0
409485,Biotique Morning Nectar Moisturizing Cream Bathing Bar,,Biotique,Bath Body and Hair,Soap,Moisturising Soap,NULL,1.0,Ambient,120.0
30436,Combo Plush 25Xl Pads & 20 Panty Liners,Plush,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,NULL,NULL,Ambient,519.0
89383,Dermafique Advanced Hydrating Day Cream Dermatologist Tested,Dermafique,Bath Body and Hair,Face Cream,Moisturising Cream,Bottle,1.0,Ambient,449.0
4064,Veet Hair Removal Cream for Men,Veet,Beauty and Grooming,Hair Removal,Hair Removal Cream,Tube,1.0,Ambient,199.0
537979,Bombay Shaving Company Super Sensi Shaving Kit,Bombay Shaving Company,Beauty and Grooming,Shaving Needs,Shaving Kit,Pack,NULL,Ambient,999.0
47973,L'Oreal Paris Infallible 32H Fresh Wear Foundation (140 Golden Beige),L'Oreal Paris,Makeup,Face Makeup,Powder,Pack,1.0,Ambient,1099.0
742455,Dove Relaxing Almond Cream Body Wash with Hibiscus for Smooth Skin, Soft & Sweet Scent,Dove,Bath Body and Hair,Shower Gel,Body Wash,Bottle,NULL,Ambient,424.0
179688,MAJESTIQUE 2 Shape Paper Cotton Swabs Sticks Soft, Gentle On Face, Ear Cleaning 200 Sticks,MAJESTIQUE,Makeup,Makeup Brushes and Tools,Cotton Balls and Pads,Box,1.0,Ambient,149.0
718627,Schwarzkopf Taft Curl,Schwarzkopf,Bath Body and Hair,Hair Oil and Serum,Curly and Wavy Hair,Bottle,1.0,Ambient,575.0
889388,Lakme 9to5 Hya Matte Lipstick Afterhours Wine,Lakme,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,699.0
787147,Soulflower Citronella Essential Oil Soothing skin & scalp controls acne hair greasiness,Soulflower,Bath Body and Hair,Hair Oil and Serum,Ayurvedic Hair Oil,NULL,NULL,Ambient,450.0
10407,Vaseline Derma Care Advanced Repair Body Lotion,Vaseline,Bath Body and Hair,Body Lotion,Moisturising Lotion,Bottle,1.0,Ambient,449.0
712458,Beautiliss Professional Eyelash Set 3D False Long And Natural Eye Makeup No. L03 (10P),Beautiliss Professional,Makeup,Eye Makeup,False Eye Lashes,Box,1.0,Ambient,800.0
124070,MAJESTIQUE Twin Bath Shower Mesh Loofah, Soft Body Wash Sponge - Color May Vary,MAJESTIQUE,Beauty and Grooming,Beauty Accessories,Loofah,Pack,1.0,Ambient,169.0
166242,Gillette Fusion Manual Shaving Blades for men,Gillette,Beauty and Grooming,Shaving Needs,Cartridge,NULL,NULL,Ambient,625.0
491529,VLCC Clinic Deep Nourishing Makeup Remover,VLCC Clinic,Makeup,Face Makeup,Makeup Remover,Bottle,1.0,Ambient,450.0
170566,MARS Edge of Desire Lip Liner (1.4gm) (01-LUSTY PINK),Mars,Makeup,Lip Makeup,Lip Liner,Pack,NULL,Ambient,69.0
79084,Plush Sanitary Pads 100% Cotton Rash-free | 8L + 6XL + 2 Free Liners,Plush,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,NULL,1.0,Ambient,860.0
645405,Beauty Of Joseon Ground Rice and Honey Glow Mask,Beauty of Joseon,Beauty and Grooming,Face and Lip Care,Face Care,Box,1.0,Ambient,1500.0
51299,Dettol Lime Fresh Bathing Soap Bar with 12hr Freshness,Dettol,Bath Body and Hair,Soap,Freshness Soap,Pack,1.0,Ambient,149.0
714338,Maybelline New York Fit Me Matte Poreless Pressed Face Powder - Sun Beige 310,Maybelline,Makeup,Face Makeup,Powder,Pack,1.0,Ambient,649.0
83291,Niine Dry Comfort Sanitary Napkins Ultra Thin XL Pouch,Niine,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,NULL,1.0,Ambient,1198.0
204343,Police Millionaire Homme Deodorant Spray,Police,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,449.0
95924,Fiama Gel Bar, Lemongrass and Jojoba for smooth skin, with skin conditioners,Fiama,Bath Body and Hair,Soap,Moisturising Soap,Pack,1.0,Ambient,234.0
626412,Carlton London Mayfair Elegance Set,Carlton London,Beauty and Grooming,Gift Packs,Personal Care Gift,Box,1.0,Ambient,1990.0
208542,Beautiliss Professional Eyelash Set 3D False Long And Natural Eye Makeup No. L05 (10P),Beautiliss Professional,Makeup,Eye Makeup,False Eye Lashes,Box,1.0,Ambient,800.0
948139,Pond's Light Moisturiser Non-Oily Fresh Feel With Vitamin E + Glycerine,Pond's,Bath Body and Hair,Face Cream,Moisturising Cream,Pack,1.0,Ambient,499.0
76424,Jovees Herbal 100% Pure Aloe Vera Multipurpose Gel | For Face, Skin & Hair | For Hydrates | Even Skin Tone For Men & Women,Jovees Herbal,Hygiene and Wellness,Face Wash and Scrub,Face Wash,NULL,NULL,Ambient,375.0
511026,Plum Bright Beginnings Kit,Plum,Bath Body and Hair,Gift Packs,Personal Care Gift,NULL,NULL,Ambient,947.0
193907,MIDAZZLE Kids Nail Clipper/Cutter With Easy Grip - (MINA3707),MIDAZZLE,Beauty and Grooming,Beauty Accessories,Beauty Tools,Pack,1.0,Ambient,135.0
918799,Carmesi Reusable Facial Razor for Women - Pack of 1 | Instant & Painless Hair Removal,Carmesi,Hygiene and Wellness,Feminine Hygiene,Hair Removal,Box,1.0,Ambient,85.0
444777,Dazller All Day Lipcolour|Moisturizing Kokum Butter|Non-Transfer & Smudge-Proof|8Hr Stay|Matte Liquid Lipstick for Women|DLC025 - Hazelnut Cup,Dazller,Beauty and Grooming,Face and Lip Care,Lipstick,Pack,NULL,Ambient,200.0
13970,Vega Large Nail Clipper for Men & Women, Nail Cutter Fingernail & Toenail Trimmer (LNC-01),Vega,Makeup,Makeup Brushes and Tools,Nail Clipper,NULL,1.0,Ambient,160.0
20202,Pure Sense Macadamia Nourishing Lip Balm and Calm Macadamia Soothing Body Mist Womens Perfume Combo,Pure Sense,Beauty and Grooming,Face and Lip Care,Lip Balm,Box,1.0,Ambient,820.0
496409,Nua Comfort Disposable Period Panties S-M,Nua,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,1.0,Ambient,299.0
596522,Tonymoly Radiance Recovery Sheet Mask Kit,Tonymoly,Beauty and Grooming,Face and Lip Care,Face Care,NULL,NULL,Ambient,500.0
447587,Ethiglo Skin Whitening Soap (75),Ethiglo,Bath Body and Hair,Soap,Soaps,Pack,1.0,Ambient,110.0
719266,PINQ POLKA Breast Lift Tape (Black) X Nipple Pasties,PINQ POLKA,Beauty and Grooming,Grooming Accessories,Bra Accessories,Pack,1.0,Ambient,1199.0
825991,Maybelline New York Superstay Teddy Tint, Lip And Cheek Color, Faux Freckle,Maybelline New York,Makeup,Lip Makeup,Lip Tint,Pack,1.0,Ambient,749.0
679042,Margo Neem Naturals Honey & Lemon (Buy 4 Get 1 Free)),Margo,Bath Body and Hair,Soap,Herbal Soap,Bar,1.0,Ambient,165.0
9385,Liril Lemon & Tea Tree Oil Body Wash,Liril,Bath Body and Hair,Shower Gel,Refresh Shower Gel,Box,1.0,Ambient,220.0
716149,Dermafique Travel Essentials - A Smart Derma Routine Gift Pack,Dermafique,Beauty and Grooming,Gift Packs,Personal Care Gift,Pouch,1.0,Ambient,1299.0
179170,Mamaearth Ubtan Nourishing Cold Winter Cream for Winter with Turmeric,Mamaearth,Bath Body and Hair,Face Cream,Cold Cream,NULL,NULL,Ambient,349.0
275478,Boheco Glide For Arthritis & Joint Pain,Boheco,Hygiene and Wellness,Wound Care and Pain Relief,Topical Pain Relief,NULL,NULL,Ambient,599.0
88847,Park Avenue Voyage Obsession – Eau De Parfum Men,Park Avenue,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,399.0
42682,BBLUNT Salon Secret High Shine Creme Hair Colour Black Natural Black 1, No Ammonia,BBLUNT,Beauty and Grooming,Hair Colour,Creme Hair Colour,Pack,1.0,Ambient,225.0
128820,SKINN By Titan 24Seven Floral Eau De Parfum聽women,Skinn by Titan,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,NULL,1.0,Ambient,1745.0
823660,ROOTS Zero Tangl Brush Use for Men and Women - RZTP-WDB,ROOTS,Beauty and Grooming,Beauty Accessories,Beauty Tools,Pack,1.0,Ambient,545.0
382194,SUGAR POP SPF 50 PA++++ UVA/UVB With Vitamin C Sunscreen - 50g,SUGAR POP,Bath Body and Hair,Face Cream,Sunscreen,Tube,1.0,Ambient,249.0
383892,ROOTS Zero Tangl Brush Use for Men and Women - RZTX-SG,ROOTS,Beauty and Grooming,Beauty Accessories,Beauty Tools,Pack,1.0,Ambient,325.0
218783,Khadi Natural Aloe Vera Face Wash with Scrub | Face Wash for Younger-Looking Skin | Face Scrub for Fighting Early Signs of Ageing | Paraben & SLS Free | Suitable for All Skin Types,Khadi Natural,Beauty and Grooming,Face and Lip Care,Face Care,Bottle,NULL,Ambient,299.0
22032,Plum Bodylovin Caramel Popcorn & Chill Gift Kit Box Body Wash Hand Cream Scented Candle,Plum,Beauty and Grooming,Gift Packs,Personal Care Gift,NULL,1.0,Ambient,1750.0
493531,Dr. Teals Pure Epsom Salt Relax & Relif Spearmint,Dr Teal's,Bath Body and Hair,Shower Gel,Bath Salt,Pouch,1.0,Ambient,2000.0
295242,Foxtale Super Glow Moisturizer With Vitamin C , Foxtale Gentle Hydrating Cleanser /Face Wash(Pack) & Foxtale Glow Sunscreen (Spf 50 Pa++++),Foxtale,Bath Body and Hair,Face Cream,Moisturising Cream,Pack,1.0,Ambient,1143.0
431267,Gush Beauty Sweet Cheek Duo Makeup Gift Set (4-in1) | 2 Squishy Blush + 2 Play Tint | Hydrating, Pigmented Cheek and Lip Combo,Gush Beauty,Makeup,Face Makeup,Blush,NULL,NULL,Ambient,1499.0
987143,Nycil Germ Expert Cool Herbal Prickly Heat And Cooling Powder,Nycil,Bath Body and Hair,Perfumes, Deos and Talc,Talcum Powder,NULL,1.0,Ambient,750.0
744304,Bare Anatomy Ultra Smoothing Shampoo + Hair Mask Kit | Restores Smoothing & Texture by 27%,Bare Anatomy,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,NULL,Ambient,1340.0
984197,Elle 18 Nail Pops, Nail Colour, Chip Resistent, Quick Drying, Glossy Finish, Shade 127,Elle 18,Makeup,Nail Paints and Accessories,Nail Polish,Pack,1.0,Ambient,55.0
17974,Bold Care Extend Long Last Spray For Men,Bold Care,Hygiene and Wellness,Sexual Wellness,Sexual Enhancers,NULL,1.0,Ambient,309.0
819803,Lakme Forever Matte Liquid Lip, 16hr Lipstick, Lightweight & transferproof - Pink Peach,Lakme,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,399.0
12766,Cetaphil Daily Advance Ultra Hydrating Lotion,Cetaphil,Bath Body and Hair,Body Lotion,Moisturising Lotion,Bottle,1.0,Ambient,699.0
20159,Bombay Shaving Company Shave & Dazzle Kit For Men Box,Bombay Shaving Company,Beauty and Grooming,Gift Packs,Personal Care Gift,NULL,1.0,Ambient,1584.0
42477,SUGAR POP Nourishing Lip Balm - 02 Cherry,SUGAR POP,Beauty and Grooming,Face and Lip Care,Lip Balm,Pack,1.0,Ambient,149.0
655527,Wishcare Sunscreen Bodylotion Spf 50 Broad Spectrum Pa+++ Uva&Uvb Protection No White Cast,WishCare,Bath Body and Hair,Face Cream,Sunscreen,Pack,1.0,Ambient,998.0
945069,Enn Beauty Long Lasting Matte Liquid Lipstick Kit Infused With Ghee - Perfect Nudes,ENN Beauty,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,799.0
237097,Pears Pure & Gentle Refill Body Wash,Pears,Bath Body and Hair,Shower Gel,Body Wash,Pouch,1.0,Ambient,199.0
788651,Half N Half Color Flush With Long Lasting Vitamin E Formula & One Stroke Application 8g Top Noch-05,Half N Half,Makeup,Face Makeup,Blush,Pack,NULL,Ambient,249.0
